host,ip,port,protocol,title,domain,country,city,link,org
https://140.245.62.237:2053,140.245.62.237,2053,https,403 Forbidden,,US,Belmont,https://140.245.62.237:2053,Oracle Corporation
https://151.145.79.57:2000,151.145.79.57,2000,https,403 Forbidden,,US,Belmont,https://151.145.79.57:2000,Oracle Corporation
https://129.146.241.23,129.146.241.23,443,https,403 Forbidden,,US,Phoenix,https://129.146.241.23,Oracle Corporation
https://170.9.4.90,170.9.4.90,443,https,403 Forbidden,,US,Belmont,https://170.9.4.90,Oracle Corporation
https://64.181.249.122,64.181.249.122,443,https,403 Forbidden,,US,Belmont,https://64.181.249.122,Oracle Corporation
https://bakertilly.mx,162.241.248.14,443,https,301 Moved Permanently,bakertilly.mx,US,Provo,https://bakertilly.mx,Oracle Corporation
https://140.245.37.38,140.245.37.38,443,https,403 Forbidden,,US,Belmont,https://140.245.37.38,Oracle Corporation
https://193.122.178.117,193.122.178.117,443,https,403 Forbidden,,US,Ashburn,https://193.122.178.117,Oracle Corporation
https://132.226.97.154:8443,132.226.97.154,8443,https,403 Forbidden,,US,Phoenix,https://132.226.97.154:8443,Oracle Corporation
https://161.33.7.221:8443,161.33.7.221,8443,https,403 Forbidden,,US,Mobile,https://161.33.7.221:8443,Oracle Corporation
https://129.153.200.99,129.153.200.99,443,https,403 Forbidden,,US,Phoenix,https://129.153.200.99,Oracle Corporation
https://132.226.125.73:8443,132.226.125.73,8443,https,400 The plain HTTP request was sent to HTTPS port,,US,Phoenix,https://132.226.125.73:8443,Oracle Corporation
140.245.126.198:8443,140.245.126.198,8443,http,,,US,Belmont,http://140.245.126.198:8443,Oracle Corporation
https://167.234.217.135:8443,167.234.217.135,8443,https,403 Forbidden,,US,Belmont,https://167.234.217.135:8443,Oracle Corporation
https://132.145.209.143:8443,132.145.209.143,8443,https,403 Forbidden,,US,Ashburn,https://132.145.209.143:8443,Oracle Corporation
https://134.185.88.235:2096,134.185.88.235,2096,https,403 Forbidden,,US,Belmont,https://134.185.88.235:2096,Oracle Corporation
https://140.245.38.174,140.245.38.174,443,https,403 Forbidden,,US,Belmont,https://140.245.38.174,Oracle Corporation
https://159.54.191.91,159.54.191.91,443,https,403 Forbidden,,US,Belmont,https://159.54.191.91,Oracle Corporation
https://146.235.202.197,146.235.202.197,443,https,403 Forbidden,,US,San Jose,https://146.235.202.197,Oracle Corporation
40.233.97.102:8095,40.233.97.102,8095,http,,,US,Belmont,http://40.233.97.102:8095,Oracle Corporation
https://129.213.22.27,129.213.22.27,443,https,403 Forbidden,,US,Ashburn,https://129.213.22.27,Oracle Corporation
https://129.146.26.34,129.146.26.34,443,https,403 Forbidden,,US,Phoenix,https://129.146.26.34,Oracle Corporation
158.101.21.57:2443,158.101.21.57,2443,http,,,US,Phoenix,http://158.101.21.57:2443,Oracle Corporation
https://159.54.181.173,159.54.181.173,443,https,403 Forbidden,,US,Belmont,https://159.54.181.173,Oracle Corporation
https://129.153.172.64,129.153.172.64,443,https,403 Forbidden,,US,Ashburn,https://129.153.172.64,Oracle Corporation
cpanel.theleadspromax.com,162.144.22.161,80,http,,theleadspromax.com,US,Provo,http://cpanel.theleadspromax.com,Oracle Corporation
https://129.80.211.77,129.80.211.77,443,https,403 Forbidden,,US,Ashburn,https://129.80.211.77,Oracle Corporation
192.18.136.86:9002,192.18.136.86,9002,http,,,US,San Jose,http://192.18.136.86:9002,Oracle Corporation
161.33.144.233:443,161.33.144.233,443,http,,,US,Mobile,http://161.33.144.233:443,Oracle Corporation
https://137.131.16.222,137.131.16.222,443,https,403 Forbidden,,US,La Jolla,https://137.131.16.222,Oracle Corporation
https://129.80.224.246,129.80.224.246,443,https,403 Forbidden,,US,Ashburn,https://129.80.224.246,Oracle Corporation
https://129.146.76.113,129.146.76.113,443,https,403 Forbidden,,US,Phoenix,https://129.146.76.113,Oracle Corporation
https://168.107.61.240,168.107.61.240,443,https,403 Forbidden,,US,Belmont,https://168.107.61.240,Oracle Corporation
https://129.146.49.224,129.146.49.224,443,https,,,US,Phoenix,https://129.146.49.224,Oracle Corporation
https://158.179.187.8,158.179.187.8,443,https,403 Forbidden,,US,Redwood,https://158.179.187.8,Oracle Corporation
https://168.107.62.19,168.107.62.19,443,https,403 Forbidden,,US,Belmont,https://168.107.62.19,Oracle Corporation
161.33.156.204:443,161.33.156.204,443,http,,,US,Mobile,http://161.33.156.204:443,Oracle Corporation
https://129.153.77.133,129.153.77.133,443,https,403 Forbidden,,US,Phoenix,https://129.153.77.133,Oracle Corporation
https://129.146.248.65,129.146.248.65,443,https,403 Forbidden,,US,Phoenix,https://129.146.248.65,Oracle Corporation
https://161.33.14.229,161.33.14.229,443,https,403 Forbidden,,US,Mobile,https://161.33.14.229,Oracle Corporation
https://134.185.89.108,134.185.89.108,443,https,403 Forbidden,,US,Belmont,https://134.185.89.108,Oracle Corporation
161.33.181.124:443,161.33.181.124,443,http,,,US,Mobile,http://161.33.181.124:443,Oracle Corporation
https://147.224.246.150,147.224.246.150,443,https,403 Forbidden,,US,Belmont,https://147.224.246.150,Oracle Corporation
https://168.107.35.19,168.107.35.19,443,https,403 Forbidden,,US,Belmont,https://168.107.35.19,Oracle Corporation
168.110.61.70:443,168.110.61.70,443,http,,,US,Miami,http://168.110.61.70:443,Oracle Corporation
https://150.136.5.10,150.136.5.10,443,https,403 Forbidden,,US,Ashburn,https://150.136.5.10,Oracle Corporation
https://158.101.35.95,158.101.35.95,443,https,403 Forbidden,,US,Phoenix,https://158.101.35.95,Oracle Corporation
https://161.33.203.233,161.33.203.233,443,https,403 Forbidden,,US,Mobile,https://161.33.203.233,Oracle Corporation
https://161.33.177.114,161.33.177.114,443,https,403 Forbidden,,US,Mobile,https://161.33.177.114,Oracle Corporation
https://163.192.109.26,163.192.109.26,443,https,403 Forbidden,,US,Belmont,https://163.192.109.26,Oracle Corporation
140.245.85.79:443,140.245.85.79,443,http,,,US,Belmont,http://140.245.85.79:443,Oracle Corporation
158.179.181.65:443,158.179.181.65,443,http,,,US,Redwood,http://158.179.181.65:443,Oracle Corporation
https://134.185.85.76,134.185.85.76,443,https,403 Forbidden,,US,Belmont,https://134.185.85.76,Oracle Corporation
https://158.101.111.97,158.101.111.97,443,https,403 Forbidden,,US,Ashburn,https://158.101.111.97,Oracle Corporation
151.145.77.73:443,151.145.77.73,443,http,,,US,Belmont,http://151.145.77.73:443,Oracle Corporation
151.145.79.110:443,151.145.79.110,443,http,,,US,Belmont,http://151.145.79.110:443,Oracle Corporation
https://129.153.42.27,129.153.42.27,443,https,403 Forbidden,,US,Ashburn,https://129.153.42.27,Oracle Corporation
fs4.poihub.com,165.1.66.87,80,http,,poihub.com,US,San Jose,http://fs4.poihub.com,Oracle Corporation
asset4.poihub.com,165.1.66.87,80,http,404 Not Found,poihub.com,US,San Jose,http://asset4.poihub.com,Oracle Corporation
https://fs4.poihub.com,165.1.66.87,443,https,,poihub.com,US,San Jose,https://fs4.poihub.com,Oracle Corporation
https://asset4.poihub.com,165.1.66.87,443,https,404 Not Found,poihub.com,US,San Jose,https://asset4.poihub.com,Oracle Corporation
140.245.106.101:443,140.245.106.101,443,http,,,US,Belmont,http://140.245.106.101:443,Oracle Corporation
https://129.159.119.161,129.159.119.161,443,https,403 Forbidden,,US,Ashburn,https://129.159.119.161,Oracle Corporation
https://158.179.191.162,158.179.191.162,443,https,403 Forbidden,,US,Redwood,https://158.179.191.162,Oracle Corporation
https://140.245.121.163,140.245.121.163,443,https,403 Forbidden,,US,Belmont,https://140.245.121.163,Oracle Corporation
https://161.33.191.119,161.33.191.119,443,https,403 Forbidden,,US,Mobile,https://161.33.191.119,Oracle Corporation
https://161.33.201.3,161.33.201.3,443,https,403 Forbidden,,US,Mobile,https://161.33.201.3,Oracle Corporation
https://129.153.122.95,129.153.122.95,443,https,403 Forbidden,,US,Phoenix,https://129.153.122.95,Oracle Corporation
https://140.245.124.158,140.245.124.158,443,https,403 Forbidden,,US,Belmont,https://140.245.124.158,Oracle Corporation
140.245.93.36:443,140.245.93.36,443,http,,,US,Belmont,http://140.245.93.36:443,Oracle Corporation
161.33.214.178:443,161.33.214.178,443,http,,,US,Mobile,http://161.33.214.178:443,Oracle Corporation
168.107.43.215:443,168.107.43.215,443,http,,,US,Belmont,http://168.107.43.215:443,Oracle Corporation
158.179.183.70:443,158.179.183.70,443,http,,,US,Redwood,http://158.179.183.70:443,Oracle Corporation
140.245.70.175:443,140.245.70.175,443,http,,,US,Belmont,http://140.245.70.175:443,Oracle Corporation
https://150.136.235.111,150.136.235.111,443,https,403 Forbidden,,US,Ashburn,https://150.136.235.111,Oracle Corporation
https://146.235.239.38,146.235.239.38,443,https,403 Forbidden,,US,San Jose,https://146.235.239.38,Oracle Corporation
merdu.id,140.245.124.194,80,http,Merdu - 85+功能。一个平台。无限可能。 | Merdu,merdu.id,US,Belmont,http://merdu.id,Oracle Corporation
wronglab.space,140.245.114.230,80,http,n8n.io - Workflow Automation,wronglab.space,US,Belmont,http://wronglab.space,Oracle Corporation
bellavistore.com,69.6.249.189,80,http,,bellavistore.com,US,Jacksonville,http://bellavistore.com,Oracle Corporation
https://wronglab.space,140.245.114.230,443,https,n8n.io - Workflow Automation,wronglab.space,US,Belmont,https://wronglab.space,Oracle Corporation
https://sg.nitxl.pro,140.245.59.245,443,https,403 Forbidden,nitxl.pro,US,Belmont,https://sg.nitxl.pro,Oracle Corporation
https://nfldraftplayerrankings.com,50.6.111.12,443,https,"NFL Draft Player Rankings News &#8211; Ranking Players In 2026 NFL Draft, 2027 NFL Draft",nfldraftplayerrankings.com,US,Jacksonville,https://nfldraftplayerrankings.com,Oracle Corporation
paineljc.com.br,69.6.213.206,80,http,,paineljc.com.br,US,Jacksonville,http://paineljc.com.br,Oracle Corporation
serenjcpainel.com.br,69.6.249.161,80,http,,serenjcpainel.com.br,US,Jacksonville,http://serenjcpainel.com.br,Oracle Corporation
isamakevariedades.com.br,69.6.249.178,80,http,,isamakevariedades.com.br,US,Jacksonville,http://isamakevariedades.com.br,Oracle Corporation
https://158.179.170.73:10443,158.179.170.73,10443,https,403 Forbidden,,US,Redwood,https://158.179.170.73:10443,Oracle Corporation
duduvape.com,50.6.35.200,80,http,,duduvape.com,US,Jacksonville,http://duduvape.com,Oracle Corporation
https://163.192.30.5,163.192.30.5,443,https,403 Forbidden,,US,Belmont,https://163.192.30.5,Oracle Corporation
mixstreamintegration.com,162.241.216.29,80,http,,mixstreamintegration.com,US,Provo,http://mixstreamintegration.com,Oracle Corporation
https://161.33.188.66,161.33.188.66,443,https,403 Forbidden,,US,Mobile,https://161.33.188.66,Oracle Corporation
www.dudu-vape.online,50.6.35.200,80,http,Just a moment...,dudu-vape.online,US,Jacksonville,http://www.dudu-vape.online,Oracle Corporation
https://www.havilahinitiative.org,50.6.35.99,443,https,Havilah Initiative for Technology and Development &#8211; Building Technology That Works for Everyone,havilahinitiative.org,US,Jacksonville,https://www.havilahinitiative.org,Oracle Corporation
www.usenuvy.com,69.6.212.178,80,http,,usenuvy.com,US,Jacksonville,http://www.usenuvy.com,Oracle Corporation
https://129.80.146.124:8443,129.80.146.124,8443,https,403 Forbidden,,US,Ashburn,https://129.80.146.124:8443,Oracle Corporation
www.impactobizjc.com,69.6.213.206,80,http,,impactobizjc.com,US,Jacksonville,http://www.impactobizjc.com,Oracle Corporation
lojainfinitystorebr.com.br,69.6.213.237,80,http,,lojainfinitystorebr.com.br,US,Jacksonville,http://lojainfinitystorebr.com.br,Oracle Corporation
trilumia.com.br,69.6.213.169,80,http,,trilumia.com.br,US,Jacksonville,http://trilumia.com.br,Oracle Corporation
https://129.80.180.249,129.80.180.249,443,https,403 Forbidden,,US,Ashburn,https://129.80.180.249,Oracle Corporation
https://129.146.132.240,129.146.132.240,443,https,403 Forbidden,,US,Phoenix,https://129.146.132.240,Oracle Corporation
https://136.248.115.138,136.248.115.138,443,https,403 Forbidden,,US,Wayland,https://136.248.115.138,Oracle Corporation
https://137.131.8.2,137.131.8.2,443,https,403 Forbidden,,US,La Jolla,https://137.131.8.2,Oracle Corporation
cpanel.phountain.com,50.6.253.160,80,http,,phountain.com,US,San Francisco,http://cpanel.phountain.com,Oracle Corporation
https://world-maps.info:2053,164.152.28.181,2053,https,DNS points to prohibited IP | world-maps.info | Cloudflare,world-maps.info,US,Chicago,https://world-maps.info:2053,Oracle Corporation
https://healthfitnessdelaware.info:8443,164.152.28.181,8443,https,DNS points to prohibited IP | healthfitnessdelaware.info | Cloudflare,healthfitnessdelaware.info,US,Chicago,https://healthfitnessdelaware.info:8443,Oracle Corporation
https://130.110.249.47,130.110.249.47,443,https,403 Forbidden,,US,Windsor,https://130.110.249.47,Oracle Corporation
https://impact-plumbing.com,163.192.51.91,443,https,"HOME - Impact Plumbing | Trusted Plumber in Moreno Valley, CA",impact-plumbing.com,US,Belmont,https://impact-plumbing.com,Oracle Corporation
https://170.9.29.79:8880,170.9.29.79,8880,https,403 Forbidden,,US,Belmont,https://170.9.29.79:8880,Oracle Corporation
https://163.192.51.35:2209,163.192.51.35,2209,https,403 Forbidden,,US,Belmont,https://163.192.51.35:2209,Oracle Corporation
https://155.248.198.240,155.248.198.240,443,https,403 Forbidden,,US,San Jose,https://155.248.198.240,Oracle Corporation
https://mauricerubino.com,50.6.154.47,443,https,Welcome &mdash; Coming Soon,mauricerubino.com,US,Jacksonville,https://mauricerubino.com,Oracle Corporation
mauricerubino.com,50.6.154.47,80,http,Just a moment...,mauricerubino.com,US,Jacksonville,http://mauricerubino.com,Oracle Corporation
https://150.136.161.151,150.136.161.151,443,https,403 Forbidden,,US,Ashburn,https://150.136.161.151,Oracle Corporation
institutoeducacionaldopara.com.br,69.6.249.255,80,http,,institutoeducacionaldopara.com.br,US,Jacksonville,http://institutoeducacionaldopara.com.br,Oracle Corporation
https://www.mauricerubino.com,50.6.154.47,443,https,Welcome &mdash; Coming Soon,mauricerubino.com,US,Jacksonville,https://www.mauricerubino.com,Oracle Corporation
129.158.203.186,129.158.203.186,80,http,Cloudreve,,US,Ashburn,http://129.158.203.186,Oracle Corporation
150.136.169.72,150.136.169.72,80,http,,,US,Ashburn,http://150.136.169.72,Oracle Corporation
https://161.33.151.218,161.33.151.218,443,https,403 Forbidden,,US,Mobile,https://161.33.151.218,Oracle Corporation
168.107.33.34:443,168.107.33.34,443,http,,,US,Belmont,http://168.107.33.34:443,Oracle Corporation
https://129.146.228.56,129.146.228.56,443,https,403 Forbidden,,US,Phoenix,https://129.146.228.56,Oracle Corporation
140.245.97.217:443,140.245.97.217,443,http,,,US,Belmont,http://140.245.97.217:443,Oracle Corporation
151.145.78.32:443,151.145.78.32,443,http,,,US,Belmont,http://151.145.78.32:443,Oracle Corporation
151.145.69.178:443,151.145.69.178,443,http,,,US,Belmont,http://151.145.69.178:443,Oracle Corporation
161.33.151.148:443,161.33.151.148,443,http,,,US,Mobile,http://161.33.151.148:443,Oracle Corporation
158.179.195.46:443,158.179.195.46,443,http,,,US,Redwood,http://158.179.195.46:443,Oracle Corporation
168.107.20.169:443,168.107.20.169,443,http,,,US,Belmont,http://168.107.20.169:443,Oracle Corporation
151.145.68.13:443,151.145.68.13,443,http,,,US,Belmont,http://151.145.68.13:443,Oracle Corporation
158.179.163.158:443,158.179.163.158,443,http,,,US,Redwood,http://158.179.163.158:443,Oracle Corporation
168.107.26.225:443,168.107.26.225,443,http,,,US,Belmont,http://168.107.26.225:443,Oracle Corporation
151.145.75.39:443,151.145.75.39,443,http,,,US,Belmont,http://151.145.75.39:443,Oracle Corporation
158.179.172.33:443,158.179.172.33,443,http,,,US,Redwood,http://158.179.172.33:443,Oracle Corporation
140.245.67.129:443,140.245.67.129,443,http,,,US,Belmont,http://140.245.67.129:443,Oracle Corporation
https://www.biblebytes24.com,50.6.253.175,443,https,,biblebytes24.com,US,San Francisco,https://www.biblebytes24.com,Oracle Corporation
161.33.190.207:443,161.33.190.207,443,http,,,US,Mobile,http://161.33.190.207:443,Oracle Corporation
161.33.135.66:443,161.33.135.66,443,http,,,US,Mobile,http://161.33.135.66:443,Oracle Corporation
painelconnectjc.com.br,69.6.213.206,80,http,,painelconnectjc.com.br,US,Jacksonville,http://painelconnectjc.com.br,Oracle Corporation
161.33.205.222:443,161.33.205.222,443,http,,,US,Mobile,http://161.33.205.222:443,Oracle Corporation
https://152.70.158.230,152.70.158.230,443,https,403 Forbidden,,US,Phoenix,https://152.70.158.230,Oracle Corporation
https://168.107.24.117,168.107.24.117,443,https,403 Forbidden,,US,Belmont,https://168.107.24.117,Oracle Corporation
168.107.38.93:443,168.107.38.93,443,http,,,US,Belmont,http://168.107.38.93:443,Oracle Corporation
134.185.107.85:443,134.185.107.85,443,http,,,US,Belmont,http://134.185.107.85:443,Oracle Corporation
161.33.219.226:443,161.33.219.226,443,http,,,US,Mobile,http://161.33.219.226:443,Oracle Corporation
168.107.47.190:443,168.107.47.190,443,http,,,US,Belmont,http://168.107.47.190:443,Oracle Corporation
134.185.114.96:443,134.185.114.96,443,http,,,US,Belmont,http://134.185.114.96:443,Oracle Corporation
161.33.163.70:443,161.33.163.70,443,http,,,US,Mobile,http://161.33.163.70:443,Oracle Corporation
https://141.148.131.194,141.148.131.194,443,https,403 Forbidden,,US,Phoenix,https://141.148.131.194,Oracle Corporation
140.245.115.250:443,140.245.115.250,443,http,,,US,Belmont,http://140.245.115.250:443,Oracle Corporation
https://140.245.59.245,140.245.59.245,443,https,403 Forbidden,,US,Belmont,https://140.245.59.245,Oracle Corporation
161.33.156.238:443,161.33.156.238,443,http,,,US,Mobile,http://161.33.156.238:443,Oracle Corporation
https://168.110.54.26,168.110.54.26,443,https,403 Forbidden,,US,Miami,https://168.110.54.26,Oracle Corporation
151.145.77.213:443,151.145.77.213,443,http,,,US,Belmont,http://151.145.77.213:443,Oracle Corporation
161.33.190.30:443,161.33.190.30,443,http,,,US,Mobile,http://161.33.190.30:443,Oracle Corporation
151.145.73.53:443,151.145.73.53,443,http,,,US,Belmont,http://151.145.73.53:443,Oracle Corporation
clx.itvtrainingcenter.com,129.121.73.82,80,http,,itvtrainingcenter.com,US,Burlington,http://clx.itvtrainingcenter.com,Oracle Corporation
https://129.153.206.105:8880,129.153.206.105,8880,https,403 Forbidden,,US,Phoenix,https://129.153.206.105:8880,Oracle Corporation
https://140.245.100.175:2053,140.245.100.175,2053,https,403 Forbidden,,US,Belmont,https://140.245.100.175:2053,Oracle Corporation
https://132.226.53.176:8880,132.226.53.176,8880,https,403 Forbidden,,US,Ashburn,https://132.226.53.176:8880,Oracle Corporation
https://lechoixtransport.com,50.6.43.75,443,https,"lechoixtransport | Explore the innovative solutions and services offered by FSVDV, designed to elevate your business and enhance your digital presence.",lechoixtransport.com,US,Jacksonville,https://lechoixtransport.com,Oracle Corporation
https://152.70.143.65:2053,152.70.143.65,2053,https,403 Forbidden,,US,Phoenix,https://152.70.143.65:2053,Oracle Corporation
gamechangersltd.com,50.6.35.152,80,http,,gamechangersltd.com,US,Jacksonville,http://gamechangersltd.com,Oracle Corporation
https://gamechangersltd.com,50.6.35.152,443,https,,gamechangersltd.com,US,Jacksonville,https://gamechangersltd.com,Oracle Corporation
https://150.136.81.251:8880,150.136.81.251,8880,https,403 Forbidden,,US,Ashburn,https://150.136.81.251:8880,Oracle Corporation
https://www.pilicas.com,69.6.213.238,443,https,Just a moment...,pilicas.com,US,Jacksonville,https://www.pilicas.com,Oracle Corporation
141.148.92.43:443,141.148.92.43,443,http,,,US,Ashburn,http://141.148.92.43:443,Oracle Corporation
https://152.70.126.155,152.70.126.155,443,https,403 Forbidden,,US,San Jose,https://152.70.126.155,Oracle Corporation
https://167.234.255.190,167.234.255.190,443,https,Página não encontrada,,US,Belmont,https://167.234.255.190,Oracle Corporation
www.narrative92.com,50.6.253.174,80,http,Just a moment...,narrative92.com,US,San Francisco,http://www.narrative92.com,Oracle Corporation
mail.urbanrootsphotography.com,162.241.225.84,80,http,,urbanrootsphotography.com,US,Provo,http://mail.urbanrootsphotography.com,Oracle Corporation
https://134.185.107.145,134.185.107.145,443,https,403 Forbidden,,US,Belmont,https://134.185.107.145,Oracle Corporation
129.158.244.114:443,129.158.244.114,443,http,,,US,Ashburn,http://129.158.244.114:443,Oracle Corporation
134.185.96.177:443,134.185.96.177,443,http,,,US,Belmont,http://134.185.96.177:443,Oracle Corporation
https://129.146.84.32,129.146.84.32,443,https,403 Forbidden,,US,Phoenix,https://129.146.84.32,Oracle Corporation
https://140.245.77.206,140.245.77.206,443,https,403 Forbidden,,US,Belmont,https://140.245.77.206,Oracle Corporation
https://137.131.8.105,137.131.8.105,443,https,403 Forbidden,,US,La Jolla,https://137.131.8.105,Oracle Corporation
https://1211v-g03.us01-ae5.entry.qtok.us,170.9.242.241,443,https,403 Forbidden,qtok.us,US,Belmont,https://1211v-g03.us01-ae5.entry.qtok.us,Oracle Corporation
https://137.131.58.128,137.131.58.128,443,https,403 Forbidden,,US,La Jolla,https://137.131.58.128,Oracle Corporation
150.136.186.1:443,150.136.186.1,443,http,,,US,Ashburn,http://150.136.186.1:443,Oracle Corporation
https://hui9854.eu.org,158.179.194.232,443,https,,hui9854.eu.org,US,Redwood,https://hui9854.eu.org,Oracle Corporation
novajcpainel.com.br,69.6.249.161,80,http,,novajcpainel.com.br,US,Jacksonville,http://novajcpainel.com.br,Oracle Corporation
florajcpainel.com.br,69.6.249.161,80,http,,florajcpainel.com.br,US,Jacksonville,http://florajcpainel.com.br,Oracle Corporation
bellajcpainel.com.br,69.6.249.161,80,http,,bellajcpainel.com.br,US,Jacksonville,http://bellajcpainel.com.br,Oracle Corporation
plenajcpainel.com.br,69.6.249.161,80,http,,plenajcpainel.com.br,US,Jacksonville,http://plenajcpainel.com.br,Oracle Corporation
opalajcpainel.com.br,69.6.249.161,80,http,,opalajcpainel.com.br,US,Jacksonville,http://opalajcpainel.com.br,Oracle Corporation
primajcpainel.com.br,69.6.249.161,80,http,,primajcpainel.com.br,US,Jacksonville,http://primajcpainel.com.br,Oracle Corporation
safirajcpainel.com.br,69.6.249.161,80,http,,safirajcpainel.com.br,US,Jacksonville,http://safirajcpainel.com.br,Oracle Corporation
mirajcpainel.com.br,69.6.249.161,80,http,,mirajcpainel.com.br,US,Jacksonville,http://mirajcpainel.com.br,Oracle Corporation
vivajcpainel.com.br,69.6.249.161,80,http,,vivajcpainel.com.br,US,Jacksonville,http://vivajcpainel.com.br,Oracle Corporation
nectarjcpainel.com.br,69.6.249.161,80,http,,nectarjcpainel.com.br,US,Jacksonville,http://nectarjcpainel.com.br,Oracle Corporation
nativajcpainel.com.br,69.6.249.161,80,http,,nativajcpainel.com.br,US,Jacksonville,http://nativajcpainel.com.br,Oracle Corporation
https://tz.armalv.com,138.2.226.178,443,https,,armalv.com,US,San Jose,https://tz.armalv.com,Oracle Corporation
bae00.com,162.241.24.32,80,http,Just a moment...,bae00.com,US,Provo,http://bae00.com,Oracle Corporation
www.bae00.com,162.241.24.32,80,http,Just a moment...,bae00.com,US,Provo,http://www.bae00.com,Oracle Corporation
https://www.revigorabrasil.com,69.6.249.119,443,https,Just a moment...,revigorabrasil.com,US,Jacksonville,https://www.revigorabrasil.com,Oracle Corporation
https://or2.666123456.xyz,168.107.46.112,443,https,DNS points to prohibited IP | or2.666123456.xyz | Cloudflare,666123456.xyz,US,Belmont,https://or2.666123456.xyz,Oracle Corporation
https://151.145.79.57:2010,151.145.79.57,2010,https,403 Forbidden,,US,Belmont,https://151.145.79.57:2010,Oracle Corporation
https://151.145.79.57:8080,151.145.79.57,8080,https,403 Forbidden,,US,Belmont,https://151.145.79.57:8080,Oracle Corporation
www.kristichurch.com,162.241.218.232,80,http,,kristichurch.com,US,Provo,http://www.kristichurch.com,Oracle Corporation
https://regalrevenantinc.com,163.192.125.75,443,https,Regal Revenant Inc,regalrevenantinc.com,US,Belmont,https://regalrevenantinc.com,Oracle Corporation
chicaurakids.com,69.6.249.240,80,http,Just a moment...,chicaurakids.com,US,Jacksonville,http://chicaurakids.com,Oracle Corporation
regalrevenantinc.com,163.192.125.75,80,http,Regal Revenant Inc,regalrevenantinc.com,US,Belmont,http://regalrevenantinc.com,Oracle Corporation
140.245.84.178:443,140.245.84.178,443,http,,,US,Belmont,http://140.245.84.178:443,Oracle Corporation
https://130.110.12.69,130.110.12.69,443,https,403 Forbidden,,US,Windsor,https://130.110.12.69,Oracle Corporation
161.33.131.22:443,161.33.131.22,443,http,,,US,Mobile,http://161.33.131.22:443,Oracle Corporation
161.33.208.222:443,161.33.208.222,443,http,,,US,Mobile,http://161.33.208.222:443,Oracle Corporation
https://168.107.34.98,168.107.34.98,443,https,403 Forbidden,,US,Belmont,https://168.107.34.98,Oracle Corporation
https://168.107.15.222,168.107.15.222,443,https,403 Forbidden,,US,Belmont,https://168.107.15.222,Oracle Corporation
140.245.64.233:443,140.245.64.233,443,http,,,US,Belmont,http://140.245.64.233:443,Oracle Corporation
140.245.64.252:443,140.245.64.252,443,http,,,US,Belmont,http://140.245.64.252:443,Oracle Corporation
140.245.127.12:443,140.245.127.12,443,http,,,US,Belmont,http://140.245.127.12:443,Oracle Corporation
https://134.185.91.108,134.185.91.108,443,https,403 Forbidden,,US,Belmont,https://134.185.91.108,Oracle Corporation
https://151.145.66.158,151.145.66.158,443,https,403 Forbidden,,US,Belmont,https://151.145.66.158,Oracle Corporation
https://140.245.100.108,140.245.100.108,443,https,403 Forbidden,,US,Belmont,https://140.245.100.108,Oracle Corporation
https://168.110.62.140,168.110.62.140,443,https,403 Forbidden,,US,Miami,https://168.110.62.140,Oracle Corporation
https://168.107.35.157,168.107.35.157,443,https,403 Forbidden,,US,Belmont,https://168.107.35.157,Oracle Corporation
134.185.116.212:443,134.185.116.212,443,http,,,US,Belmont,http://134.185.116.212:443,Oracle Corporation
158.179.177.228:443,158.179.177.228,443,http,,,US,Redwood,http://158.179.177.228:443,Oracle Corporation
https://arm.ihasy.com,129.146.49.224,443,https,,ihasy.com,US,Phoenix,https://arm.ihasy.com,Oracle Corporation
161.33.162.212:443,161.33.162.212,443,http,,,US,Mobile,http://161.33.162.212:443,Oracle Corporation
https://161.33.142.154,161.33.142.154,443,https,403 Forbidden,,US,Mobile,https://161.33.142.154,Oracle Corporation
https://168.107.42.40,168.107.42.40,443,https,403 Forbidden,,US,Belmont,https://168.107.42.40,Oracle Corporation
https://168.107.42.86,168.107.42.86,443,https,403 Forbidden,,US,Belmont,https://168.107.42.86,Oracle Corporation
161.33.135.254:443,161.33.135.254,443,http,,,US,Mobile,http://161.33.135.254:443,Oracle Corporation
168.107.4.28:443,168.107.4.28,443,http,,,US,Belmont,http://168.107.4.28:443,Oracle Corporation
134.185.110.100:443,134.185.110.100,443,http,,,US,Belmont,http://134.185.110.100:443,Oracle Corporation
https://130.110.0.203,130.110.0.203,443,https,403 Forbidden,,US,Windsor,https://130.110.0.203,Oracle Corporation
134.185.108.153:443,134.185.108.153,443,http,,,US,Belmont,http://134.185.108.153:443,Oracle Corporation
https://129.146.85.151,129.146.85.151,443,https,403 Forbidden,,US,Phoenix,https://129.146.85.151,Oracle Corporation
161.33.221.182:443,161.33.221.182,443,http,,,US,Mobile,http://161.33.221.182:443,Oracle Corporation
158.179.174.243:443,158.179.174.243,443,http,,,US,Redwood,http://158.179.174.243:443,Oracle Corporation
161.33.216.197:443,161.33.216.197,443,http,,,US,Mobile,http://161.33.216.197:443,Oracle Corporation
134.185.113.150:443,134.185.113.150,443,http,,,US,Belmont,http://134.185.113.150:443,Oracle Corporation
161.33.165.21:443,161.33.165.21,443,http,,,US,Mobile,http://161.33.165.21:443,Oracle Corporation
https://151.145.79.57:2006,151.145.79.57,2006,https,403 Forbidden,,US,Belmont,https://151.145.79.57:2006,Oracle Corporation
